i j x
848 83 7.293346
849 83 5.884057
850 83 8.988009
851 83 11.98459
853 83 8.748253
854 83 6.050884
855 83 4.245781
856 83 7.482714
857 83 6.085938
858 83 6.206045
859 83 6.047937
860 83 7.859851
862 83 8.201424
863 83 7.082975
865 83 6.779935
870 83 8.02553
872 83 6.153039
873 83 4.20339
874 83 7.734703
875 83 5.991262
876 83 4.456975
1 84 7.911739
2 84 6.429138
4 84 17.92269
7 84 7.258534
12 84 9.151578
13 84 7.23543
16 84 12.83249
19 84 7.394153
22 84 11.78886
24 84 9.713172
25 84 15.37716
26 84 6.427773
27 84 7.902575
31 84 9.335815
32 84 8.975317
34 84 7.460763
35 84 8.041395
37 84 11.06238
38 84 10.73475
39 84 11.9005
42 84 14.12014
48 84 12.39886
53 84 7.462151
54 84 7.008671
55 84 5.695695
62 84 9.86133
64 84 6.727032
69 84 7.988776
88 84 6.876244
95 84 7.475944
99 84 7.569778
107 84 8.056007
117 84 10.42271
134 84 6.375963
135 84 6.031177
136 84 5.648325
137 84 9.877962
145 84 6.355007
146 84 10.45622
147 84 6.690616
153 84 8.371342
171 84 7.232927
186 84 7.974855
188 84 11.17859
195 84 4.311155
202 84 7.789658
218 84 6.675459
220 84 8.422345
227 84 8.487974
229 84 6.178502
242 84 7.102997
244 84 4.392152
245 84 5.524075
251 84 7.931565
252 84 7.445863
259 84 6.626942
261 84 10.16135
266 84 7.707984
271 84 7.408636
273 84 7.898912
311 84 9.060468
319 84 6.732178
327 84 5.773775
329 84 4.746071
338 84 5.625074
344 84 6.791972
345 84 5.599671
351 84 9.264567
352 84 8.924818
356 84 8.366549
369 84 7.554338
374 84 7.844169
377 84 8.660905
378 84 8.504253
381 84 6.615356
385 84 5.759651
391 84 8.651163
394 84 9.072313
397 84 6.736593
399 84 6.809007
400 84 6.959735
403 84 7.720842
405 84 5.570629
414 84 7.112421
433 84 6.92818
435 84 10.38571
439 84 8.665303
447 84 5.603933
452 84 7.12166
462 84 9.405646
484 84 7.377636
489 84 7.565211
492 84 6.407437
498 84 8.389442
501 84 9.931097
502 84 5.841595
503 84 6.287498
509 84 6.807315
510 84 7.520766
515 84 4.95565
520 84 8.541815
521 84 6.72743
528 84 7.012861
535 84 5.655914
539 84 8.653146
540 84 7.070084
543 84 9.144553
549 84 9.634586
551 84 7.959955
554 84 6.820744
556 84 7.33656
558 84 8.308523
561 84 8.433609
566 84 7.457787
572 84 7.375137
573 84 9.524077
575 84 5.88047
577 84 7.27929
581 84 8.075397
583 84 6.925794
590 84 11.25543
600 84 10.14146
604 84 7.879195
609 84 5.846287
610 84 8.107441
615 84 5.898204
618 84 9.524639
620 84 7.398168
625 84 5.803769
627 84 4.367343
630 84 7.423567
631 84 8.897879
633 84 9.385501
634 84 9.232194
637 84 8.364234
640 84 8.563554
642 84 5.978584
643 84 8.497808
647 84 5.648097
648 84 6.700644
655 84 6.640078
657 84 4.869869
659 84 4.850442
663 84 6.048886
672 84 6.827085
677 84 7.409511
679 84 9.186582
681 84 7.281411
684 84 9.640448
691 84 5.405171
706 84 6.375221
711 84 6.683201
722 84 8.035132
745 84 7.830305
746 84 8.183703
747 84 7.554393
755 84 8.601734
762 84 8.310608
763 84 7.175866
766 84 7.689016
770 84 10.01407
773 84 4.742893
774 84 7.044806
779 84 5.38601
784 84 8.650113
785 84 7.401074
793 84 6.308707
794 84 8.334033
804 84 5.979139
805 84 6.792817
815 84 6.375189
822 84 6.951536
829 84 9.329028
831 84 9.542384
838 84 8.718896
845 84 7.285158
848 84 7.813394
850 84 8.740228
851 84 11.15333
853 84 8.776611
857 84 7.720069
860 84 6.863879
862 84 7.182126
863 84 5.772242
870 84 7.201512
871 84 5.241767
874 84 5.613405
1 85 6.794985
2 85 8.484962
4 85 14.57964
7 85 9.271634
8 85 6.377094
10 85 7.71997
12 85 8.085785
13 85 4.581251
14 85 5.318383
16 85 9.329377
18 85 3.883876
19 85 6.08153
22 85 8.262741
24 85 5.389002
25 85 13.26103
27 85 5.645756
30 85 6.724508
31 85 7.301143
32 85 6.180369
34 85 8.588864
35 85 7.436982
37 85 11.00999
38 85 10.57575
39 85 12.68269
42 85 11.08715
43 85 11.87446
47 85 8.984614
48 85 9.987318
49 85 4.156349
50 85 4.380416
52 85 6.530385
54 85 5.933719
56 85 3.36788
57 85 4.470245
58 85 5.092587
60 85 4.089519
61 85 7.381684
62 85 10.08288
63 85 4.302814
66 85 6.819352
69 85 5.964263
71 85 5.831899
72 85 7.001475
76 85 2.038221
77 85 4.395059
82 85 8.660519
87 85 8.178303
88 85 8.615183
90 85 4.630851
94 85 5.657304
95 85 7.250013
97 85 6.373859
98 85 6.41545
99 85 6.368109
102 85 6.854251
103 85 6.326875
105 85 5.295142
107 85 6.463361
109 85 5.999833
110 85 6.324409
111 85 5.9396
114 85 5.146805
117 85 7.13752
120 85 6.029578
121 85 3.823351
123 85 4.759309
125 85 4.594253
127 85 6.491263
131 85 6.726246
133 85 5.669318
134 85 6.463917
135 85 9.268928
136 85 8.550534
137 85 6.898344
138 85 4.664498
140 85 5.828772
141 85 4.958107
144 85 8.060703
145 85 8.526932
146 85 7.196899
147 85 7.004024
149 85 4.758911
153 85 5.896764
154 85 5.726234
160 85 6.565636
164 85 3.380308
165 85 5.939947
166 85 4.828385
167 85 5.286199
169 85 4.79351
171 85 8.372659
173 85 5.444109
174 85 5.195148
175 85 5.553626
181 85 6.31692
183 85 7.886036
184 85 9.422883
185 85 5.191045
186 85 8.434544
187 85 5.507952
188 85 8.946871
189 85 6.642199
191 85 7.716584
193 85 4.326644
196 85 7.098479
197 85 2.126433
198 85 5.178631
199 85 4.789543
201 85 9.604676
202 85 7.919697
205 85 6.23754
208 85 6.140997
209 85 5.169126
213 85 8.228091
215 85 5.216164
216 85 4.796581
217 85 5.933674
218 85 8.996685
219 85 4.319283
220 85 7.287906
224 85 5.605406
225 85 8.047685
227 85 8.946119
228 85 5.082301
229 85 3.276685
232 85 5.899212
234 85 4.537007
238 85 6.615567
239 85 6.843409
242 85 7.253668
243 85 6.583783
244 85 5.37146
246 85 5.620149
247 85 3.963261
248 85 5.657721
251 85 6.086012
252 85 7.566562
258 85 6.67592
259 85 7.317759
261 85 9.365064
262 85 5.55294
264 85 6.718759
266 85 7.124784
271 85 5.583567
273 85 8.147891
275 85 4.812451
276 85 4.903823
282 85 4.252266
285 85 7.450349
290 85 5.602133
291 85 8.075862
292 85 4.227526
293 85 6.069879
297 85 5.123814
298 85 3.082712
301 85 5.569871
304 85 2.007651
305 85 5.115007
306 85 6.186382
309 85 4.053898
311 85 7.626141
314 85 7.337389
316 85 6.49745
318 85 3.881728
319 85 9.111253
320 85 8.287108
322 85 6.090201
323 85 6.065829
326 85 5.497678
327 85 5.192786
329 85 5.931289
330 85 5.028018
331 85 4.302326
334 85 6.211126
335 85 6.131188
342 85 7.259369
343 85 4.904394
344 85 6.770697
346 85 4.953914
347 85 4.965877
350 85 5.470548
351 85 8.628892
352 85 7.857193
354 85 6.260403
356 85 8.505492
357 85 8.455935
358 85 7.33886
360 85 6.920673
362 85 6.511268
364 85 4.602356
369 85 7.624725
371 85 4.44749
374 85 8.873553
377 85 10.04387
379 85 5.973286
381 85 7.24281
383 85 6.496004
385 85 5.08624
386 85 7.118633
388 85 3.645394
391 85 9.119017
394 85 6.824219
397 85 7.597287
399 85 6.128953
400 85 7.505828
403 85 6.55196
404 85 5.247223
408 85 4.696632
409 85 5.834926
410 85 5.660347
413 85 5.194944
414 85 8.456039
416 85 6.059806
420 85 3.722737
421 85 5.874011
423 85 3.722342
426 85 6.095138
428 85 5.529097
429 85 2.74076
430 85 5.522765
431 85 3.960608
432 85 8.081121
433 85 7.102436
434 85 4.757668
435 85 8.954429
436 85 5.926306
442 85 4.178255
444 85 5.919279
445 85 5.795228
447 85 8.24867
448 85 4.606882
451 85 4.183797
452 85 5.624398
456 85 5.45299
457 85 5.69685
460 85 5.41027
462 85 10.29321
463 85 3.106492
464 85 9.223557
465 85 6.429343
469 85 5.544206
470 85 6.653803
471 85 7.015644
474 85 6.296351
475 85 7.050404
477 85 6.898915
479 85 7.413102
480 85 4.873995
481 85 4.835816
482 85 6.655451
483 85 7.499947
484 85 7.651395
485 85 4.318061
488 85 6.81516
489 85 9.411515
490 85 6.592757
492 85 6.770076
498 85 7.033917
501 85 7.934405
502 85 8.462996
503 85 6.496016
504 85 5.1656
505 85 7.436238
506 85 5.525538
507 85 8.008445
509 85 7.225851
512 85 5.794488
513 85 7.584915
514 85 4.23402
515 85 5.7045
516 85 3.030332
517 85 4.475297
520 85 7.453212
521 85 6.600533
522 85 2.969053
524 85 8.482515
525 85 4.862306
527 85 6.815434
528 85 4.783325
529 85 2.860249
530 85 7.051498
531 85 5.232363
534 85 6.030527
535 85 8.918621
538 85 6.460999
539 85 6.454852
540 85 8.102902
541 85 4.568755
542 85 6.043958
543 85 8.750719
546 85 6.697846
549 85 7.767918
551 85 7.099658
553 85 2.769072
556 85 6.386012
558 85 8.692014
560 85 5.620624
561 85 9.97868
564 85 5.992668
566 85 7.617373
567 85 4.797389
568 85 7.333526
570 85 3.736358
572 85 9.485941
573 85 8.70415
574 85 7.741952
575 85 5.860283
577 85 7.332261
578 85 8.509154
581 85 7.173202
582 85 5.881624
583 85 8.466239
585 85 5.965872
590 85 11.70949
594 85 6.679921
596 85 6.11408
597 85 3.714556
600 85 6.783371
602 85 5.240723
606 85 6.81675
607 85 4.677114
609 85 4.544611
610 85 7.5214
612 85 4.885649
613 85 7.015966
615 85 6.455553
618 85 7.9781
620 85 6.897376
621 85 3.705233
623 85 4.878775
625 85 6.725967
626 85 3.407119
627 85 6.383262
630 85 8.48749
631 85 6.628273
633 85 7.83229
634 85 10.44779
637 85 7.669208
638 85 4.928357
640 85 6.071361
641 85 5.531678
642 85 6.337407
643 85 8.033756
644 85 6.079747
648 85 7.56424
649 85 5.58831
650 85 3.844553
654 85 2.824288
655 85 7.182722
657 85 9.367206
658 85 8.508929
659 85 6.717373
660 85 6.348618
662 85 7.071178
663 85 7.45337
665 85 5.091137
666 85 8.386454
668 85 4.746055
672 85 6.7663
675 85 6.734029
676 85 5.243773
677 85 8.691912
678 85 6.498246
679 85 7.889132
680 85 5.624262
681 85 9.628884
683 85 7.424951
684 85 8.81296
687 85 6.983764
688 85 7.152321
691 85 6.006357
695 85 6.648682
696 85 3.24809
699 85 6.465316
701 85 6.257052
703 85 2.655422
704 85 6.206018
706 85 4.777289
708 85 6.294795
710 85 5.067438
711 85 5.969712
719 85 5.771992
721 85 8.266798
722 85 6.282646
725 85 6.531921
726 85 8.523366
727 85 5.949126
733 85 2.224422
734 85 7.415786
735 85 9.623644
737 85 4.907219
742 85 6.912645
744 85 4.978873
745 85 8.509692
746 85 6.410866
747 85 5.65843
749 85 11.46799
751 85 7.446933
753 85 4.767595
754 85 3.612318
755 85 8.200748
759 85 6.039309
760 85 6.546662
761 85 6.185792
762 85 8.510755
763 85 7.506556
764 85 5.71578
765 85 3.819034
766 85 4.957802
768 85 5.802062
769 85 6.658658
770 85 8.539159
773 85 7.269911
774 85 8.040732
778 85 4.686518
781 85 5.535814
783 85 8.90327
784 85 8.379023
786 85 7.633427
790 85 5.508234
791 85 5.249668
793 85 5.626725
794 85 6.6696
796 85 6.740834
797 85 4.930125
801 85 8.366786
803 85 4.544781
805 85 5.480888
806 85 4.664234
807 85 4.529837
809 85 9.323367
815 85 6.569909
821 85 7.810036
826 85 3.035139
828 85 4.887195
829 85 8.77097
831 85 9.566398
832 85 3.165884
835 85 6.83874
836 85 3.94083
838 85 8.133425
839 85 4.84509
842 85 4.695343
845 85 5.910025
846 85 7.248416
847 85 6.268046
848 85 6.73172
849 85 5.88645
850 85 6.582638
851 85 12.89231
853 85 8.752443
854 85 8.078232
856 85 6.516283
857 85 6.33759
858 85 6.962007
859 85 8.560512
860 85 7.477457
861 85 5.527067
862 85 8.45395
863 85 6.040292
865 85 6.207674
866 85 6.59623
867 85 6.374522
868 85 6.166647
870 85 8.897296
872 85 7.032317
873 85 5.004439
874 85 5.61077
875 85 4.576652
876 85 6.514467
4 86 10.79249
10 86 4.318403
13 86 7.682474
16 86 10.67459
19 86 6.488852
22 86 6.089977
24 86 8.638278
25 86 11.34012
31 86 6.976208
32 86 5.559548
34 86 9.675555
35 86 5.437516
37 86 11.28103
38 86 7.847979
42 86 7.891724
43 86 11.00168
46 86 6.642322
47 86 9.147489
48 86 10.44551
50 86 5.729348
53 86 6.482742
55 86 4.192039
58 86 5.090353
62 86 10.03721
64 86 7.21903
68 86 4.186842
69 86 7.346073
72 86 8.026637
82 86 8.364182
87 86 7.928604
88 86 9.550663
95 86 6.920928
97 86 4.542078
107 86 7.526128
117 86 9.349344
133 86 5.287547
135 86 7.631244
136 86 6.416074
137 86 8.171205
144 86 7.538518
146 86 8.635645
147 86 8.540568
153 86 7.180689
167 86 6.829072
171 86 5.36156
176 86 5.161844
183 86 7.825351
184 86 9.556322
186 86 6.192362
187 86 6.790036
188 86 10.00919
189 86 7.001446
190 86 2.980046
191 86 7.499798
196 86 7.405623
201 86 7.347774
202 86 10.07774
212 86 4.917331
213 86 10.49329
218 86 8.605103
220 86 8.129504
224 86 7.717925
225 86 7.723233
227 86 7.500754
232 86 5.421198
239 86 3.902715
242 86 5.663351
251 86 7.889169
259 86 6.575894
261 86 6.058318
266 86 8.211818
269 86 10.52971
273 86 8.047074
285 86 5.317038
287 86 5.467326
291 86 8.371985
293 86 6.587971
301 86 5.609176
308 86 7.194466
311 86 6.389664
314 86 5.13895
319 86 8.426462
320 86 7.13555
327 86 5.4755
329 86 7.50153
330 86 6.682725
335 86 5.280453
338 86 5.137458
344 86 4.705787
351 86 6.242965
352 86 8.821648
356 86 7.932347
357 86 4.808447
362 86 5.736026
369 86 8.724038
374 86 7.927319
377 86 9.57141
378 86 8.36203
381 86 7.289585
383 86 5.267721
386 86 5.801308
391 86 8.675239
397 86 7.868134
399 86 5.632156
409 86 9.062532
413 86 8.725452
414 86 7.471563
422 86 5.616395
426 86 5.587404
432 86 7.198463
434 86 4.598336
435 86 10.61774
436 86 5.818262
439 86 8.482165
442 86 6.966602
444 86 7.928738
447 86 5.356457
448 86 6.255868
462 86 9.637448
465 86 5.958108
470 86 4.964514
479 86 5.966336
482 86 6.095772
484 86 8.604383
485 86 6.001505
489 86 7.727413
492 86 6.415635
498 86 9.466736
499 86 3.095905
502 86 6.727104
504 86 5.705341
506 86 6.452547
507 86 8.709044
509 86 8.345174
510 86 8.066796
513 86 9.144724
520 86 6.465625
521 86 7.789427
528 86 7.075384
530 86 6.952616
534 86 5.920195
538 86 7.574219
539 86 6.739942
540 86 8.604258
542 86 6.354464
543 86 9.131146
549 86 6.231785
554 86 7.055586
556 86 7.438645
558 86 7.802692
561 86 10.11686
564 86 6.855353
566 86 7.460452
568 86 6.392606
570 86 6.661039
572 86 10.20306
573 86 8.880109
574 86 7.591064
575 86 7.121806
578 86 8.417245
581 86 5.633001
582 86 5.83665
590 86 10.94829
594 86 8.85312
596 86 7.231608
597 86 7.760591
600 86 9.409593
604 86 6.174257
606 86 6.685703
609 86 6.986716
610 86 9.026954
613 86 7.380286
618 86 7.482101
625 86 7.133981
630 86 7.060661
631 86 8.719545
633 86 6.224429
634 86 11.70036
637 86 6.942108
638 86 5.264989
640 86 8.505019
643 86 8.964434
648 86 6.760788
649 86 7.187499
655 86 5.418094
657 86 5.379126
658 86 8.027443
659 86 6.843064
666 86 6.008138
667 86 6.462632
677 86 8.923965
678 86 4.637793
679 86 7.84253
680 86 6.201579
681 86 6.919834
688 86 6.072405
691 86 6.989479
695 86 6.437458
699 86 4.013088
701 86 5.875274
703 86 2.837548
711 86 7.713175
721 86 9.457891
722 86 5.458746
725 86 5.560079
726 86 5.802166
737 86 6.86106
745 86 6.183071
747 86 8.087976
749 86 10.86724
750 86 6.27027
751 86 7.13623
755 86 8.495364
757 86 5.860444
760 86 7.147713
763 86 5.594877
768 86 6.958193
769 86 5.971687
770 86 10.31423
773 86 5.795455
774 86 4.674467
781 86 4.49462
784 86 7.713728
785 86 5.713073
793 86 6.383826
794 86 9.351782
796 86 5.185544
801 86 8.176904
807 86 8.204106
809 86 8.855019
816 86 7.13299
828 86 5.294103
829 86 9.099323
831 86 9.688265
836 86 5.774261
838 86 7.492086
846 86 7.558449
847 86 6.627833
850 86 9.323524
851 86 10.51396
853 86 10.11414
856 86 4.480624
857 86 6.026751
862 86 9.060096
863 86 6.560822
870 86 8.412576
1 87 7.357314
2 87 7.00056
3 87 5.386199
4 87 13.88645
6 87 5.089153
7 87 7.714429
8 87 5.264492
10 87 3.946292
13 87 7.881923
14 87 4.816116
16 87 9.317677
18 87 3.373944
19 87 8.565188
22 87 9.049031
24 87 8.936541
25 87 13.88296
26 87 5.993787
27 87 7.117417
30 87 7.373091
31 87 8.300478
32 87 7.578218
34 87 9.063142
35 87 9.824702
37 87 10.57995
38 87 9.67252
39 87 12.62307
40 87 4.669952
42 87 10.95532
43 87 12.59866
46 87 6.940844
47 87 6.010125
48 87 12.61719
50 87 6.23629
51 87 4.023255
53 87 6.673489
54 87 7.099938
55 87 7.15628
57 87 6.789144
60 87 5.005674
61 87 6.674495
62 87 9.152417
63 87 7.845682
64 87 6.051383
66 87 6.581137
68 87 2.934833
69 87 8.679101
72 87 7.491764
75 87 1.822182
81 87 4.504647
82 87 7.694824
83 87 4.047174
87 87 6.913365
88 87 8.081858
89 87 6.114569
90 87 6.723812
94 87 7.280338
95 87 8.137772
99 87 8.486786
103 87 4.73021
105 87 6.858788
112 87 4.921185
114 87 6.100513
116 87 7.452125
117 87 6.862703
120 87 5.833312
121 87 3.820359
122 87 6.443256
123 87 6.486035
125 87 4.382316
127 87 4.727387
131 87 4.975641
134 87 4.230003
135 87 6.171522
136 87 8.859087
137 87 7.81004
138 87 5.224541
140 87 5.904389
143 87 4.477205
144 87 8.405467
145 87 7.272691
146 87 7.313512
147 87 6.663769
151 87 5.585718
153 87 5.833662
154 87 5.078282
158 87 3.37625
160 87 5.392845
163 87 4.190709
166 87 4.024144
167 87 4.745203
169 87 5.509423
171 87 8.218389
172 87 6.181792
175 87 3.150978
181 87 6.023101
182 87 7.837041
183 87 8.321697
184 87 9.227053
186 87 8.243175
187 87 5.782753
188 87 7.191083
190 87 5.050489
191 87 8.015541
194 87 2.85786
195 87 4.582646
198 87 7.119172
199 87 5.317583
200 87 6.35039
201 87 8.628229
202 87 9.60837
205 87 6.675374
208 87 6.417836
209 87 6.545699
217 87 6.574264
218 87 8.21219
219 87 4.44147
220 87 7.787766
224 87 7.882493
225 87 8.011947
227 87 8.169032
228 87 5.238159
230 87 6.164341
232 87 5.906622
233 87 6.907921
241 87 3.072921
242 87 6.929901
243 87 7.379073
245 87 6.720939
248 87 6.131976
251 87 6.743198
252 87 6.561892
258 87 6.352191
259 87 7.269492
260 87 5.882693
261 87 8.141848
262 87 2.900693
263 87 7.669629
264 87 3.807429
266 87 5.437862
269 87 7.167554
271 87 5.313629
272 87 4.573296
273 87 8.632158
281 87 3.999253
282 87 5.047212
283 87 3.884577
286 87 6.343128
291 87 5.324903
292 87 5.204381
293 87 7.723998
295 87 4.285966
296 87 4.248329
301 87 6.094252
303 87 4.979273
305 87 5.303003
306 87 6.067088
308 87 8.091265
311 87 6.821507
313 87 3.9906
315 87 8.348294
316 87 7.02132
318 87 4.467845
319 87 9.030207
320 87 7.154977
322 87 5.887107
323 87 5.065283
324 87 4.487602
325 87 2.809789
326 87 6.99973
327 87 7.636444
329 87 7.467127
330 87 4.495527
331 87 3.572273
332 87 4.970033
333 87 3.910052
334 87 6.236575
335 87 8.101688
336 87 4.066785
337 87 6.048056
338 87 6.666339
343 87 6.297527
344 87 5.503388
345 87 6.043606
346 87 7.09279
349 87 3.332596
350 87 6.004985
351 87 8.310495
352 87 7.193612
354 87 5.328304
357 87 7.401995
358 87 7.001882
360 87 5.559323
362 87 8.601468
367 87 3.850913
369 87 6.71977
373 87 4.859956
375 87 5.300087
377 87 8.353079
378 87 8.685588
379 87 5.794678
381 87 6.412531
383 87 4.310608
385 87 6.930467
386 87 4.918981
391 87 7.16676
392 87 4.348451
393 87 4.690376
394 87 8.086864
396 87 4.869421
399 87 5.541733
400 87 6.681048
401 87 7.201093
402 87 4.357177
403 87 6.76686
404 87 6.279456
405 87 6.896173
406 87 4.304634
409 87 7.697165
410 87 7.868087
412 87 1.338206
413 87 6.254043
414 87 9.042182
416 87 7.144861
417 87 4.124584
423 87 4.856072
424 87 5.884737
425 87 6.073482
427 87 4.453005
428 87 7.846611
430 87 6.247163
431 87 4.102111
432 87 7.062726
433 87 6.284433
434 87 4.592789
435 87 9.597416
436 87 6.615761
439 87 7.608039
441 87 5.750625
442 87 4.611145
445 87 4.746833
447 87 7.220735
448 87 5.133332
449 87 4.796902
450 87 4.814966
451 87 7.516594
452 87 4.765341
454 87 6.29319
456 87 6.459397
457 87 8.097188
459 87 4.02794
460 87 5.698184
462 87 9.620493
464 87 6.421995
465 87 7.626307
469 87 4.908481
470 87 5.41929
471 87 7.781398
472 87 6.333605
474 87 7.181696
475 87 4.970253
477 87 6.527602
479 87 6.559247
481 87 2.345355
482 87 7.164298
483 87 6.695213
484 87 7.37623
485 87 7.139497
488 87 6.524818
489 87 10.25679
490 87 6.889797
491 87 6.971981
492 87 8.184512
496 87 4.061199
498 87 9.793936
501 87 7.520137
502 87 6.186645
503 87 5.197053
504 87 7.239143
505 87 5.651591
506 87 6.069593
507 87 9.121043
509 87 7.686714
510 87 6.990488
511 87 5.666619
513 87 8.615606
514 87 5.325817
515 87 5.777245
518 87 3.738178
520 87 5.666176
521 87 9.805904
524 87 10.64176
526 87 5.343059
527 87 6.500455
528 87 5.352672
529 87 3.868573
530 87 9.973789
531 87 5.513484
534 87 7.399363
535 87 6.156336
536 87 4.620523
538 87 6.698419
539 87 7.207684
540 87 6.987243
541 87 5.318393
542 87 6.2553
543 87 6.693949
544 87 6.392279
545 87 5.828458
546 87 4.938214
548 87 5.719199
549 87 10.18094
551 87 9.594823
554 87 4.613381
556 87 8.73796
557 87 4.69911
558 87 8.443861
560 87 6.454411
561 87 9.362314
563 87 5.479832
564 87 6.599891
567 87 5.012654
568 87 5.802225
570 87 4.838668
571 87 6.521958
572 87 9.57642
573 87 7.770625
574 87 5.885749
575 87 6.849414
577 87 4.262164
578 87 6.929129
581 87 7.674627
582 87 5.962437
583 87 7.640697
585 87 6.657889
587 87 5.12209
590 87 10.52373
594 87 6.789219
595 87 6.045137
596 87 7.438356
597 87 6.339771
598 87 6.123185
599 87 3.155926
602 87 5.910304
604 87 7.602092
606 87 6.718345
609 87 6.927259
610 87 7.952992
613 87 7.234137
615 87 7.231585
618 87 6.60745
622 87 5.48195
623 87 7.700838
625 87 6.969177
627 87 6.015989
630 87 6.644092
631 87 8.425835
633 87 6.364575
634 87 10.90485
636 87 5.353339
637 87 6.984246
640 87 7.864509
641 87 5.102775
642 87 5.923439
643 87 7.796258
644 87 3.67737
646 87 2.997786
647 87 6.458819
648 87 8.804105
649 87 8.319762
651 87 6.234384
655 87 7.513856
656 87 7.106476
658 87 9.02144
659 87 4.775628
660 87 7.135457
663 87 9.961815
665 87 4.595089
666 87 5.03877
667 87 4.919652
669 87 4.853496
672 87 7.581548
676 87 6.876715
677 87 6.985453
678 87 6.917727
679 87 11.19765
680 87 6.79788
681 87 7.785983
685 87 6.508566
687 87 6.231158
688 87 5.814687
691 87 4.801174
695 87 7.979986
699 87 5.87643
701 87 5.980913
703 87 3.16426
705 87 5.269878
706 87 5.564302
708 87 5.453219
710 87 6.034618
711 87 6.65892
717 87 7.4334
719 87 6.025997
721 87 9.76162
722 87 6.321305
724 87 6.345331
725 87 6.946615
726 87 6.933991
729 87 2.015836
730 87 5.020256
731 87 5.489666
734 87 2.924608
735 87 8.413537
736 87 5.573489
737 87 6.455127
742 87 4.646453
745 87 7.98235
746 87 8.100564
747 87 6.952278
749 87 11.73366
751 87 4.678374
754 87 4.808425
755 87 9.061642
757 87 5.913512
759 87 5.923958
760 87 7.644684
762 87 8.333892
763 87 5.752705
764 87 4.067676
766 87 7.632625
768 87 6.99631
769 87 4.87546
770 87 9.728944
772 87 4.341534
773 87 6.586883
774 87 7.766187
776 87 5.290654
778 87 4.810147
780 87 3.77863
781 87 4.688048
783 87 8.007935
784 87 6.912021
785 87 4.661891
786 87 7.0148
787 87 5.716542
791 87 6.459504
793 87 7.310827
794 87 9.182213
796 87 6.237563
797 87 6.196221
801 87 7.569574
804 87 4.804403
805 87 6.305151
806 87 4.315771
813 87 4.648838
814 87 6.667281
815 87 5.57113
816 87 4.343712
817 87 4.233242
823 87 5.046645
825 87 4.755054
826 87 4.17094
828 87 6.53398
829 87 8.732743
831 87 9.127109
835 87 6.365893
836 87 6.110253
838 87 6.997211
845 87 5.53059
846 87 9.24884
847 87 8.501076
848 87 10.20632
850 87 9.166943
853 87 8.638684
854 87 6.371945
855 87 6.577222
857 87 8.466847
858 87 7.180348
859 87 7.341322
860 87 8.465407
862 87 9.051285
863 87 7.0345
865 87 7.326556
866 87 4.991773
867 87 5.467932
868 87 4.520936
871 87 6.423066
872 87 7.559083
873 87 5.602993
874 87 5.801662
875 87 6.168282
2 88 6.568488
4 88 14.3859
7 88 8.697431
12 88 9.162556
13 88 7.693293
16 88 10.21777
22 88 7.73005
24 88 6.905444
27 88 8.787255
30 88 7.682359
31 88 8.770577
32 88 6.039997
34 88 7.502075
35 88 7.122852
37 88 11.83675
38 88 10.41087
39 88 12.13142
42 88 11.83011
43 88 15.2398
47 88 5.617124
48 88 11.47249
52 88 5.649442
53 88 5.985866
55 88 4.9185
57 88 6.002576
62 88 10.92608
64 88 6.241177
66 88 5.891152
78 88 5.559488
82 88 8.085486
87 88 7.043506
88 88 10.49263
90 88 7.986862
95 88 6.993215
97 88 5.179692
102 88 7.464378
104 88 7.06429
107 88 9.306529
111 88 5.460634
116 88 5.700401
120 88 3.52163
131 88 6.786012
134 88 5.893072
136 88 7.150519
137 88 8.539661
144 88 5.512366
145 88 8.375585
146 88 9.486321
147 88 7.142262
148 88 6.013437
153 88 8.502181
165 88 4.667875
166 88 7.143903
167 88 4.722603
175 88 3.631811
176 88 4.036628
179 88 4.582272
183 88 6.767076
184 88 6.881937
186 88 6.845082
187 88 4.583026
188 88 9.267965
189 88 5.865689
191 88 6.938054
193 88 2.141487
196 88 6.607948
199 88 6.86339
201 88 8.773595
202 88 8.31075
209 88 7.320429
213 88 7.412551
218 88 8.024128
220 88 7.148219
227 88 8.200676
237 88 4.068764
242 88 6.50821
243 88 6.39167
245 88 7.899992
246 88 5.159639
248 88 5.951317
251 88 8.078903
252 88 6.617801
259 88 8.00606
261 88 9.362377
266 88 6.971064
273 88 7.909732
286 88 8.297515
291 88 6.716177
298 88 5.69012
308 88 7.462716
311 88 9.496787
319 88 7.148987
320 88 7.361655
326 88 5.283957
327 88 6.457337
329 88 7.044347
335 88 6.801804
344 88 6.434847
345 88 7.013539
351 88 8.162791
352 88 9.401432
356 88 5.987922
360 88 3.965936
369 88 6.238876
374 88 7.247564
376 88 4.402794
377 88 10.03153
378 88 9.273636
381 88 6.434064
391 88 8.964715
394 88 6.949026
399 88 8.677055
402 88 3.892532
403 88 7.549839
410 88 7.938909
413 88 6.009421
414 88 9.426661
421 88 4.827261
422 88 5.344328
427 88 5.401001
430 88 7.470711
435 88 9.561377
436 88 6.775449
446 88 4.879924
457 88 4.997555
460 88 8.054143
471 88 7.314705
479 88 5.819868
484 88 7.297132
485 88 5.376256
488 88 4.006843
489 88 8.636633
492 88 7.09919
498 88 8.982166
501 88 9.126598
502 88 7.659833
506 88 7.028367
507 88 9.274105
509 88 7.9704
513 88 8.325956
521 88 8.516244
