method Cluster_ID Batch dim1 dim2
VAMF 4 low_detection 4.66313909845516 -17.2209434223421
VAMF 4 high_detection -0.278381638331752 -11.7264001571444
VAMF 4 low_detection 1.82517466831721 -15.4825836279458
VAMF 4 high_detection 10.3852021174356 -11.3936437988383
VAMF 4 low_detection -4.63025293086868 -16.4919187622501
VAMF 4 high_detection -3.11902511245368 -22.8578166205284
VAMF 4 low_detection 5.07593942021223 -5.00657572249586
VAMF 4 high_detection -2.00565771746986 -13.334411071793
VAMF 4 low_detection -5.83170897860583 -27.1306651381283
VAMF 4 high_detection -0.94942114373589 -12.7886410439867
VAMF 4 low_detection 1.44379328357693 -22.2512773192431
ZIFA 1 high_detection 2.66360923024177 0.454709491262848
ZIFA 1 low_detection 0.639853210461291 1.47322997895996
ZIFA 1 high_detection 2.64253483513948 -0.470658025057261
ZIFA 1 low_detection 0.656067840558962 1.27772308166632
ZIFA 1 high_detection 2.63177293099724 0.249966971731614
ZIFA 1 low_detection 0.79418673842655 1.34356394213396
ZIFA 1 high_detection 2.68503658444303 0.384025958011412
ZIFA 1 low_detection 0.969277484677322 0.994733442785487
ZIFA 1 high_detection 2.67106547153607 0.187995206447757
ZIFA 1 low_detection 1.52249039783167 0.358275750285579
ZIFA 1 high_detection 2.68650911142051 -0.109034036879976
ZIFA 1 low_detection 1.41951295321649 0.801912619937069
ZIFA 1 high_detection 2.66198114916886 0.446662981727807
ZIFA 1 low_detection 1.08588896655914 0.558802769433058
ZIFA 1 high_detection 2.68109030243582 0.521894634868279
ZIFA 1 low_detection 1.14261816309274 0.739805806463456
ZIFA 1 high_detection 2.6979624071258 0.253222626256654
ZIFA 1 low_detection 1.3037733962375 1.17712341607838
ZIFA 1 high_detection 2.67283385776247 0.547315101779136
ZIFA 1 low_detection 1.91225242754273 0.611536197633135
ZIFA 1 high_detection 2.71110459513393 0.176006972654761
ZIFA 1 low_detection 0.95080378241545 0.81590383337253
ZIFA 1 high_detection 2.61523114618196 0.245790719355997
ZIFA 1 low_detection 1.3594546489875 0.848449537740187
ZIFA 1 high_detection 2.7128165417761 0.172559124682147
ZIFA 1 low_detection 1.16899003854344 1.08783011260203
ZIFA 1 high_detection 2.66881311020231 0.178823503618177
ZIFA 1 low_detection 1.08754047864781 0.935764338733981
ZIFA 1 high_detection 2.62785845580026 0.342644807261785
ZIFA 1 low_detection 1.26952763676002 0.859311387171676
ZIFA 1 high_detection 2.59029953555149 0.570097489362748
ZIFA 1 low_detection 1.33981403099935 1.27268408549791
ZIFA 1 high_detection 2.65950762357365 0.628328644294146
ZIFA 1 low_detection 1.28971592238076 0.954710913105288
ZIFA 1 high_detection 2.72048521620271 -0.348439226733333
ZIFA 1 low_detection 1.32883234128011 0.797185345725644
ZIFA 1 high_detection 2.57782569329564 0.336239441996396
ZIFA 1 low_detection 1.16578779780296 0.350270985560359
ZIFA 1 high_detection 2.61758134101073 0.475157926619688
ZIFA 1 low_detection 0.848967327548957 1.00984884691356
ZIFA 2 high_detection 2.67729216650144 -1.01607717638127
ZIFA 2 low_detection 0.663768474614929 -1.26188466888675
ZIFA 2 high_detection 2.59317092141443 -1.14038571134237
ZIFA 2 low_detection 0.889901830017657 -1.14575535837686
ZIFA 2 high_detection 2.57232052607572 -0.872160540693274
ZIFA 2 low_detection 1.46377655434725 -1.13776257704058
ZIFA 2 high_detection 2.57671263865256 -1.01127727188532
ZIFA 2 low_detection 1.18300138966345 -1.21697788229866
ZIFA 2 high_detection 2.63032267081264 -0.641096753228812
ZIFA 2 low_detection 1.18488546060335 -1.18972154329706
ZIFA 2 high_detection 2.57259166933272 -0.954815172205096
ZIFA 2 low_detection 0.857532956228505 -1.15135188329364
ZIFA 2 high_detection 2.6244129858547 -0.857512956295766
ZIFA 2 low_detection 1.02216730226908 -1.32468042929557
ZIFA 2 high_detection 2.58668443803702 -0.810232474068084
ZIFA 2 low_detection 0.966419914655129 -1.34567251045882
ZIFA 2 high_detection 2.62201604466389 -0.601369239369784
ZIFA 2 low_detection 0.948412077559513 -0.89457995295848
ZIFA 2 high_detection 2.6448394342265 -0.677322751326742
ZIFA 2 low_detection 1.27343753919158 -1.14571315355683
ZIFA 2 high_detection 2.61774486656958 -0.967394441224287
ZIFA 2 low_detection 1.07217725944393 -1.18620111850373
ZIFA 2 high_detection 2.65769071796304 -1.04403097711482
ZIFA 2 low_detection 1.58716577142871 -1.06929868830974
ZIFA 2 high_detection 2.63423293289513 -0.761408396435767
ZIFA 2 low_detection 0.621509282636536 -1.19862863556337
ZIFA 2 high_detection 2.71525514643747 -0.94189440870155
ZIFA 2 low_detection 1.36572980201839 -1.08509197809662
ZIFA 2 high_detection 2.62552118500227 -1.00557927621711
ZIFA 2 low_detection 1.08781483619789 -1.22325501866669
ZIFA 2 high_detection 2.63346863347694 -0.982287743177851
ZIFA 2 low_detection 1.48099690188037 -1.00912209193966
ZIFA 2 high_detection 2.66952252388759 -0.915885795019385
ZIFA 2 low_detection 1.20240927663228 -1.09595639681601
ZIFA 2 high_detection 2.6533012357772 -0.983043864860614
ZIFA 2 low_detection 1.0258267921218 -1.32834863303342
ZIFA 2 high_detection 2.66234900787783 -0.799318565318357
ZIFA 2 low_detection 1.28214755770896 -0.0749120787301179
ZIFA 2 high_detection 2.62544353930383 -0.844346404969549
ZIFA 2 low_detection 1.2603672661624 -1.01452924631295
ZIFA 3 high_detection 2.61680619257905 -0.826457250792499
ZIFA 3 low_detection 1.23277871190026 -1.2085796537917
ZIFA 3 high_detection 2.62147366499893 -0.769227817071943
ZIFA 3 low_detection 0.772390064476548 -1.14981219485528
ZIFA 3 high_detection 2.68679344221037 -0.613015459963202
ZIFA 3 low_detection 1.60948529166971 -0.817480433556253
ZIFA 3 high_detection 2.72749020518321 -0.871505567106513
ZIFA 3 low_detection 1.84625634997472 -0.824050202732286
ZIFA 3 high_detection 2.58024305645284 -0.762730721487827
ZIFA 3 low_detection 1.05249768086481 -1.02317084426895
ZIFA 3 high_detection 2.66895937114219 -0.631255841788077
ZIFA 3 low_detection 0.589137753802382 -1.36697286382335
ZIFA 3 high_detection 2.65483191158617 -0.728004948318998
ZIFA 3 low_detection 0.757110536024814 -0.93922702456189
ZIFA 3 high_detection 2.62756585638525 -0.700850890511113
ZIFA 3 low_detection 0.929296352864537 -1.03318640163544
ZIFA 3 high_detection 2.6754920118464 -0.761956733182645
ZIFA 3 low_detection 1.14640538193602 -1.01846364244476
ZIFA 3 high_detection 2.57271631231486 -0.831026894684001
ZIFA 3 low_detection 0.629377002045859 -1.00641206015873
ZIFA 3 high_detection 2.65934793138831 -0.692784938846401
ZIFA 3 low_detection 1.60346750190403 -0.849679356897433
ZIFA 3 high_detection 2.63534711784375 -0.782239639084705
ZIFA 3 low_detection 1.31543511522125 -0.71542171863116
ZIFA 3 high_detection 2.61181809142075 -0.937483834101753
ZIFA 3 low_detection 1.52642561723359 -1.01838921109649
ZIFA 3 high_detection 2.62132276254879 -0.675460915658117
ZIFA 3 low_detection 0.886536705952387 -1.0582996522745
ZIFA 3 high_detection 2.61270161745013 -0.707201776714919
ZIFA 3 low_detection 1.44760225161674 -1.07708342301271
ZIFA 3 high_detection 2.60555127213724 -0.762955977775656
ZIFA 3 low_detection 1.20469238744903 -0.96773208240192
ZIFA 3 high_detection 2.60358527601766 -0.973472859827486
ZIFA 3 low_detection 1.0995936096442 -0.900437492266472
ZIFA 3 high_detection 2.61220756221001 -0.692862202640181
ZIFA 3 low_detection 0.760717363871311 -1.22157659644254
ZIFA 3 high_detection 2.64360225257494 -0.742635192338817
ZIFA 3 low_detection 0.683179906049115 -1.22237800681806
ZIFA 3 high_detection 2.63837592195988 -0.597831828841477
ZIFA 3 low_detection 0.560683333670455 -1.15853009652287
ZIFA 4 high_detection 2.63279378571586 -0.139944110956511
ZIFA 4 low_detection 1.05775710528169 0.0449825421397917
ZIFA 4 high_detection 2.59529931969534 0.285443946236924
ZIFA 4 low_detection 1.41172872564139 1.13371275121914
ZIFA 4 high_detection 2.58896056996237 0.524206918281368
ZIFA 4 low_detection 1.47448275949733 0.478074189259979
ZIFA 4 high_detection 2.60314207010938 0.479213223073858
ZIFA 4 low_detection 1.40439105564311 1.20390384207183
ZIFA 4 high_detection 2.67032436095422 -0.0984694322068389
ZIFA 4 low_detection 0.76711589618616 1.05715267286111
ZIFA 4 high_detection 2.65880346072333 0.318462161430365
ZIFA 4 low_detection 1.27213968506125 1.26218910658783
ZIFA 4 high_detection 2.61175266940983 0.375477432607935
ZIFA 4 low_detection 1.24991543376845 1.20592448727654
ZIFA 4 high_detection 2.60751448305261 0.514494298786863
ZIFA 4 low_detection 1.75699953564762 0.920909297029078
ZIFA 4 high_detection 2.71714247316847 0.242850665920358
ZIFA 4 low_detection 1.16523162463574 1.15485668149787
ZIFA 4 high_detection 2.65158788172658 0.197615889069296
ZIFA 4 low_detection 1.23219436657265 0.8821843966652
ZIFA 4 high_detection 2.72944028225349 0.313903705839076
ZIFA 4 low_detection 1.35566247027004 0.908590952272322
ZIFA 4 high_detection 2.63319885666553 0.548682497732593
ZIFA 4 low_detection 0.569332245650751 1.44266833923879
ZIFA 4 high_detection 2.69295905429005 0.624410543915365
ZIFA 4 low_detection 1.48101217406786 0.762846466010634
ZIFA 4 high_detection 2.55867555269146 0.677252173514577
ZIFA 4 low_detection 1.51244531047278 0.48239893455313
ZIFA 4 high_detection 2.58475601541754 0.575891864475624
ZIFA 4 low_detection 0.843731636269128 1.17312452097669
ZIFA 4 high_detection 2.63252083103178 0.292726107288468
ZIFA 4 low_detection 1.16375780985863 0.871215352059042
ZIFA 4 high_detection 2.73500069106997 -0.334342393909194
ZIFA 4 low_detection 1.04407633080899 1.24265308727325
ZIFA 4 high_detection 2.53504812663399 0.765290801904612
ZIFA 4 low_detection 1.27173112128428 -0.39500276875715
ZIFA 4 high_detection 2.69060243115487 0.350509760185587
ZIFA 4 low_detection 1.25885134365368 1.44205554160657
ZIFA 4 high_detection 2.53754524136365 0.47862450468068
ZIFA 4 low_detection 1.35544332637387 1.08516415614905
fSCLVM 1 high_detection -0.151744235760456 -0.964578136874849
fSCLVM 1 low_detection -0.0229999598687759 -1.01171708864685
fSCLVM 1 high_detection -0.172337993309949 0.4103676440411
fSCLVM 1 low_detection 0.0207113613174798 -0.699136903486338
fSCLVM 1 high_detection -0.20240742620762 -0.536009824764456
fSCLVM 1 low_detection 0.0563290946383794 -1.00515664965159
fSCLVM 1 high_detection -0.169365253272669 -0.802399755671366
fSCLVM 1 low_detection 0.00659128134737206 -0.999292396360473
fSCLVM 1 high_detection -0.1541337797466 -0.449706276313844
fSCLVM 1 low_detection -0.021931741785045 -0.357245988015765
fSCLVM 1 high_detection -0.192539249712114 -0.279640926728147
fSCLVM 1 low_detection -0.0230692322537724 -0.957390192969622
fSCLVM 1 high_detection 0.0282816602997352 -0.842348114073544
fSCLVM 1 low_detection 0.0218080267482208 -0.67817098256683
fSCLVM 1 high_detection -0.17942978523008 -1.05689506265498
fSCLVM 1 low_detection -0.0239023602049862 -0.591744821102225
fSCLVM 1 high_detection -0.212503727857306 -0.811156997463533
fSCLVM 1 low_detection -0.031992784147684 -1.14307640411378
fSCLVM 1 high_detection -0.223863562483975 -1.07136976569166
fSCLVM 1 low_detection -0.0624752224785216 -0.936997654952155
fSCLVM 1 high_detection 0.0312584944357074 -0.634587176616889
fSCLVM 1 low_detection 0.00708201153660427 -0.393265539730649
fSCLVM 1 high_detection 0.102612055152853 -0.393574903972505
fSCLVM 1 low_detection -0.0255377879364197 -1.02131936432784
fSCLVM 1 high_detection -0.20818453003795 -0.748522572924154
fSCLVM 1 low_detection 0.00105524152435717 -1.09144009268801
fSCLVM 1 high_detection -0.208059289415272 -0.690741414684668
fSCLVM 1 low_detection -0.00699059461183637 -0.460365733117233
fSCLVM 1 high_detection -0.195333899653756 -0.620118025504671
fSCLVM 1 low_detection 0.0266924551209428 -0.698899362325401
fSCLVM 1 high_detection 0.256969344711329 -0.741482651697355
fSCLVM 1 low_detection -0.02846720628503 -1.0262963899978
fSCLVM 1 high_detection 0.0289035820849931 -0.6140264412307
fSCLVM 1 low_detection -0.0432948702091815 -1.2359381859992
fSCLVM 1 high_detection -0.0408664183180961 0.613766690605898
fSCLVM 1 low_detection -0.0385738421608918 -1.00655255518329
fSCLVM 1 high_detection -0.190116730567232 -1.04758200712636
fSCLVM 1 low_detection -0.00506124533778267 -0.231444956938116
fSCLVM 1 high_detection -0.0992863314458022 -1.19180240975241
fSCLVM 1 low_detection -0.0217975364329268 -0.692313026801962
fSCLVM 2 high_detection -0.129079413301712 1.38188529495956
fSCLVM 2 low_detection 0.0337871802096138 1.19982463950643
fSCLVM 2 high_detection -0.250188928020696 1.30652173885997
fSCLVM 2 low_detection 0.0140698370927363 1.12390585811227
fSCLVM 2 high_detection -0.210711458601454 1.03232725122056
fSCLVM 2 low_detection -0.0242871335658385 1.19752361586324
fSCLVM 2 high_detection -0.202584560297802 1.28318331085857
fSCLVM 2 low_detection 0.0021208685145851 1.12985257801656
fSCLVM 2 high_detection -0.195263211277167 0.583484646538569
fSCLVM 2 low_detection -0.0266125876300267 1.30572505974331
fSCLVM 2 high_detection -0.132394518899272 1.28920530168658
fSCLVM 2 low_detection 0.000417954645590015 1.08869882431876
fSCLVM 2 high_detection -0.0362674864341846 0.695678360634136
fSCLVM 2 low_detection -0.0159865591447717 1.24434473732398
fSCLVM 2 high_detection -0.149900593065606 1.1102825879006
fSCLVM 2 low_detection 0.0250877723045094 1.37310467963197
fSCLVM 2 high_detection -0.138251110395784 0.462708329331109
fSCLVM 2 low_detection 0.0168168795973936 0.63509195680998
fSCLVM 2 high_detection -0.0516858827052273 0.731615722779903
fSCLVM 2 low_detection -0.0426924910002711 1.06809988643484
fSCLVM 2 high_detection -0.180587360571818 1.31783885774339
fSCLVM 2 low_detection -0.0148883390273846 1.06733556113455
fSCLVM 2 high_detection -0.183077849734082 1.4390872701409
fSCLVM 2 low_detection -0.036447225691593 1.22445662713355
fSCLVM 2 high_detection -0.215377314510989 0.723391257173524
fSCLVM 2 low_detection -0.00242692095844812 1.00512015030618
fSCLVM 2 high_detection -0.0947754109762788 1.09407920188114
fSCLVM 2 low_detection -0.0409137328650579 1.05491099518795
fSCLVM 2 high_detection 0.0486385355651312 1.30099162681151
fSCLVM 2 low_detection -0.00557343913149034 1.14464988445408
fSCLVM 2 high_detection -0.177240889575418 1.17391867899345
fSCLVM 2 low_detection -0.0262230477756233 1.10692355615846
fSCLVM 2 high_detection -0.142390513838009 1.29127773051495
fSCLVM 2 low_detection -0.0148985763189231 1.05299367889035
fSCLVM 2 high_detection 0.024171328049538 1.2930947657484
fSCLVM 2 low_detection -0.021103089762621 0.728302033271758
fSCLVM 2 high_detection -0.166116680304942 0.929423932546461
fSCLVM 2 low_detection -0.0188923104100452 -0.211159631219349
fSCLVM 2 high_detection -0.151015348906479 1.27124888014384
fSCLVM 2 low_detection -0.037661536031992 1.06774710589016
fSCLVM 3 high_detection -0.164232475691539 1.11258342948989
fSCLVM 3 low_detection -0.0437094085683284 0.92926570665574
fSCLVM 3 high_detection -0.23627914913342 0.767757848156375
fSCLVM 3 low_detection 0.00315589888595097 1.01392396895804
fSCLVM 3 high_detection 0.607317540443601 0.590421066339331
fSCLVM 3 low_detection -0.0589493039641731 0.707325554514276
fSCLVM 3 high_detection -0.260837788322 0.950286622276749
fSCLVM 3 low_detection -0.0514874124202774 0.406797084447582
fSCLVM 3 high_detection -0.127428928164894 1.00766380568159
fSCLVM 3 low_detection -0.0223625778573908 0.899303553709673
fSCLVM 3 high_detection -0.211051003738903 0.721237320349851
fSCLVM 3 low_detection -0.0269951734740681 1.27420322632204
fSCLVM 3 high_detection -0.16621761681046 0.674819933024828
fSCLVM 3 low_detection -0.00742882596641091 0.793540010739534
fSCLVM 3 high_detection -0.22084336760203 0.657673729594252
fSCLVM 3 low_detection -0.0245037244731103 0.590673110507135
fSCLVM 3 high_detection -0.241045534285307 0.962943973873277
fSCLVM 3 low_detection 0.00165925334981311 0.642987863785259
fSCLVM 3 high_detection -0.209863630408726 1.02629046787967
fSCLVM 3 low_detection 0.0476884727742205 -0.0501182510813039
fSCLVM 3 high_detection -0.235921515499129 0.452664923108203
fSCLVM 3 low_detection 0.156169988047155 0.537462371344534
fSCLVM 3 high_detection -0.140196426129671 0.937186958930207
fSCLVM 3 low_detection -0.0515238782316218 0.103720152958353
fSCLVM 3 high_detection -0.192057121799789 1.21752836603575
fSCLVM 3 low_detection -0.0469661467063193 0.842844421317796
fSCLVM 3 high_detection -0.217083467050302 0.748705708104611
fSCLVM 3 low_detection -0.0425499364428561 0.983170677181667
fSCLVM 3 high_detection -0.129878218578435 1.01075442103637
fSCLVM 3 low_detection -0.0615850118606415 1.19470488155981
fSCLVM 3 high_detection -0.15913973636578 0.9528952088719
fSCLVM 3 low_detection -0.0348721785648402 0.591900574980539
fSCLVM 3 high_detection -0.143397255935146 1.2526165443803
fSCLVM 3 low_detection -0.0174155199070157 0.0593013113515094
fSCLVM 3 high_detection -0.0728952631329408 0.782584684141644
fSCLVM 3 low_detection -0.0390307633559089 1.03506224209126
fSCLVM 3 high_detection -0.0138720335341454 0.453612772910796
fSCLVM 3 low_detection 0.0078147984757316 1.09193624070232
fSCLVM 3 high_detection -0.125174398051762 0.467936822092577
fSCLVM 3 low_detection 0.0273080553900877 0.921159930284344
fSCLVM 4 high_detection -0.143141633406164 -0.686536660076014
fSCLVM 4 low_detection -0.0304562068415641 -0.510119305086858
fSCLVM 4 high_detection -0.215654683315823 -1.13049826521342
fSCLVM 4 low_detection -0.0325503356510018 -1.26064075295054
fSCLVM 4 high_detection -0.228273518825117 -1.32361839438165
fSCLVM 4 low_detection -0.0683679763720142 -1.0804274128334
fSCLVM 4 high_detection -0.17625060066966 -1.15478246164597
fSCLVM 4 low_detection -0.040543281133487 -1.27524706099614
fSCLVM 4 high_detection -0.191312675909629 -0.905057283321968
fSCLVM 4 low_detection -0.0316041304915239 -1.18738542577716
fSCLVM 4 high_detection -0.234675887337954 -1.0889387499674
fSCLVM 4 low_detection -0.0527442507470241 -1.33234050876908
fSCLVM 4 high_detection -0.217989341001231 -1.13062426982195
fSCLVM 4 low_detection -0.0330873366956865 -1.34411841447789
fSCLVM 4 high_detection 0.00985617868661833 -1.2847428669541
fSCLVM 4 low_detection -0.0510781248381628 -1.36755002114254
fSCLVM 4 high_detection -0.143285033546143 -1.12885938052349
fSCLVM 4 low_detection -0.038282590303009 -1.25171620558343
fSCLVM 4 high_detection -0.226401387578382 -0.989023359322662
fSCLVM 4 low_detection -0.0423624929476004 -1.21406485394362
fSCLVM 4 high_detection -0.254651945425974 -1.12864827923068
fSCLVM 4 low_detection -0.00734267756553383 -1.21555040307653
fSCLVM 4 high_detection -0.151463085521471 -1.27335276860129
fSCLVM 4 low_detection 0.0269644158561022 -1.18373446496685
fSCLVM 4 high_detection -0.120330384902216 -1.07359608828369
fSCLVM 4 low_detection -0.0561510657371737 -1.06971939797368
fSCLVM 4 high_detection -0.1360372827186 -1.341061475819
fSCLVM 4 low_detection -0.0116090073369774 -1.07998426189558
fSCLVM 4 high_detection 12.2407557538072 -1.26597583746342
fSCLVM 4 low_detection -0.0126930081477683 -1.25036549424315
fSCLVM 4 high_detection -0.0286759810889517 -1.0844344200409
fSCLVM 4 low_detection -0.0092157399951723 -0.879377225485554
fSCLVM 4 high_detection -0.199242814016522 -0.705615602796909
fSCLVM 4 low_detection -0.0431349640928715 -1.3081392245637
fSCLVM 4 high_detection -0.239198689993744 -1.33535096513161
fSCLVM 4 low_detection -0.0277651581284719 -0.246288911205752
fSCLVM 4 high_detection -0.250656836692317 -1.15391603299464
fSCLVM 4 low_detection -0.0500637641379747 -1.29109288794571
fSCLVM 4 high_detection -0.163361946229441 -1.13894237822566
fSCLVM 4 low_detection -0.0338625717810683 -1.25441559123653
